itemID,templateCreatedWith,templateEditedWith,templateDataVersion,sectionShadowUsed,sectionTextUsed,sectionBackground,numSections,flickr,google,arcgis,unsplash,linkedImage,youtube,vimeo,numMaps,uniqueMaps,numWebScenes,uniqueWebScenes,numImages,numVideos
5b48a09717b040d09cbc7b7591d2a245,1.5.1,1.5.1,1.0.0,true,light,,10,0,0,0,0,1,1,0,5,2,0,0,1,5
2beddc2b69bf40f2956c97f8fba11237,1.5.1,1.5.1,1.0.0,true,light,,2,0,0,1,0,0,0,0,1,1,0,0,2,0
f7610bbf5d96420eb3f6af55eb21b262,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,1,1,0,0,10,0
0c8fe9cc6ec64f4f97cdef69da65bf4e,1.5.1,1.5.1,1.0.0,false,dark,light,11,0,0,1,0,1,1,0,0,0,0,0,6,1
c00d584303aa48f3ba45ecc5a42eb74f,1.5.1,1.5.1,1.0.0,false,dark,light,31,0,0,1,0,1,0,0,0,0,0,0,27,0
1585c44cce044da18132d1f0ea89f74a,1.5.1,1.5.1,1.0.0,false,dark,light,5,1,0,0,0,0,0,0,4,1,0,0,9,0
5bccd7dd471c4258a0ed918c0711a026,1.5.1,1.6.2,1.0.0,false,light,dark,19,0,0,1,0,0,0,1,29,2,0,0,51,1
94241f0c37f0453d84744981c2f4cf15,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,0,0,1,0,0,0,0,0,0,2,0
3b926239ca614740927aab3b18ea3119,1.5.1,1.5.1,1.0.0,false,dark,light,5,0,0,1,0,0,0,0,24,1,0,0,20,0
b6f411a699a843f1bf319a47056b8f73,1.5.1,1.7.2,1.0.0,true,light,,6,0,0,1,0,1,0,0,8,1,0,0,2,0
7afa483cf91345009c594d93bd3c9525,1.4.2,1.5.1,1.0.0,false,light,dark,3,0,0,1,0,0,0,0,0,0,0,0,9,0
0665a63203b64bacb2185b6af21495de,1.5.1,1.5.1,1.0.0,false,light,dark,8,0,0,1,0,0,1,0,1,1,0,0,5,1
636a22c0941845498560c1fe582ed904,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,1,0,0,0,0,0,0,0,0,7,0
5664780647f4408bab3ad7da4552c74e,1.5.1,1.6.2,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,0,0,0,0,1,0
a0113b689b754d16bd5616f4a4be6456,1.5.1,1.6.2,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,0,0,0,0,1,0
450ae84d5ada41538fdddc2a77128e87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
96172aec80b647dc93edc2a0767b10d0,1.5.1,1.5.1,1.0.0,true,light,,30,0,0,1,0,0,0,0,1,1,0,0,18,0
465bdf3223154be58651ee63a0dec949,1.5.1,1.5.1,1.0.0,true,light,,3,0,0,1,0,0,1,0,0,0,0,0,3,1
fc9b29437e88404b8584ee47e9fdd592,1.5.1,1.5.1,1.0.0,false,dark,light,22,0,0,1,0,0,0,0,5,5,0,0,15,0
980cb5f59f934cc5b997758b5f0e4b0c,1.5.1,1.5.1,1.0.0,false,dark,light,15,0,0,1,0,0,0,0,11,11,0,0,12,0
4e8e9417c88a4a4b9da93c775a24887d,1.5.1,1.5.1,1.0.0,true,light,,3,0,0,1,0,0,0,0,0,0,0,0,3,0
a8b41bea47a14a68be0731a3406f5e89,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,1,0,0,1,1,3,3,35,0
815a369c27ac40fe841a13be560e4aa9,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,25,0
1b5747cc1a514c3a95a12849d6519f94,1.5.1,1.5.1,1.0.0,true,light,,7,0,1,1,0,1,0,0,10,1,0,0,12,0
a50a0300aed444eea33f7e99b82554f2,1.5.1,1.5.1,1.0.0,true,light,,21,0,0,1,0,0,0,0,0,0,0,0,19,0
be85a2fe2d4d47829174d6fa65caf838,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,8,0
416baab7e73049e3ba77eb23fff6826f,1.5.1,1.5.1,1.0.0,true,light,,6,1,0,1,0,0,0,0,26,3,0,0,11,0
cabb6dfc45c1464ea870ab511f788e77,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,0,0,1,0,0,0,0,0,0,1,0
73ee4637449545bf838a83dd79e8405d,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,1,1,0,0,2,0
0d24723f389f48dca2099e2a3f01b9bd,1.5.1,1.5.1,1.0.0,false,dark,light,5,1,0,1,1,1,0,0,0,0,0,0,6,0
4a5a15b7fc454e3fb2558738deaf1d57,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,2,1,0,0,5,0
7e3f79f1ce4a4f1a81460c9a1c1b21f7,1.5.1,1.5.1,1.0.0,false,dark,light,6,1,0,0,0,0,0,0,0,0,0,0,7,0
4997f0b0ebed44a98ab14fb6b9e563a6,1.5.1,1.6.2,1.0.0,false,dark,light,36,0,0,1,0,1,0,0,28,8,0,0,63,0
cf6a6c605ba84cb4b558d1396813dd71,1.5.1,1.5.1,1.0.0,false,dark,light,2,1,0,0,0,0,0,0,0,0,0,0,1,0
25a5d5c09de340a281440baf4ef6eeaa,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,2,2,0,0,11,0
5b7dc85c811a4f77a3409b891dba4502,1.5.1,1.5.1,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,1,1,0,0,1,0
813541960e5c4bc8b0dc1608c564f8d4,1.5.1,1.5.1,1.0.0,true,light,,15,0,0,1,0,0,0,0,1,1,0,0,14,0
488c74677ad5488198d9ff24e073b296,1.5.1,1.5.1,1.0.0,true,light,,7,0,0,0,0,1,0,0,1,1,0,0,3,0
e681d8420a4e40acaac6f38c83099e84,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,0,0,1,0,0,0,0,0,0,2,0
6bd23374ab1b45f3a00bb2d795d69d9e,1.5.1,1.5.1,1.0.0,false,dark,light,14,0,0,1,0,1,1,0,0,0,0,0,18,4
9fe3d44518c84bb1bef7df64581dc629,1.5.1,1.5.1,1.0.0,true,light,,26,0,0,1,0,1,0,1,1,1,0,0,44,1
ddb6b73dcc724944b40adcfa387df74c,1.5.1,1.5.1,1.0.0,false,dark,light,7,1,0,1,0,1,0,0,1,1,0,0,6,0
b562f77a6b1b4dd3aa1343ea1819bbe4,1.5.1,1.5.1,1.0.0,true,light,,8,0,0,0,0,1,0,0,1,1,0,0,10,0
8a943e50b5264fe1ba4e2575f6dc7458,1.5.1,1.6.2,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,1,1,0,0,66,0
84af02b55b7748be8b2165d40fb70229,1.5.1,1.5.1,1.0.0,true,light,,8,0,0,1,0,0,1,0,2,1,0,0,5,1
42e9924d7dd34d899f88c1a83e5e9819,1.5.1,1.6.2,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,21,1,0,0,1,0
1c372315edd44f1d9c9088bbab348d44,1.5.1,1.5.1,1.0.0,true,dark,,4,0,0,1,0,0,0,0,0,0,0,0,7,0
77bf66529fbb49079e58da415ebb8b09,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,0,0,1,0,0,3,1,0,0,4,0
de39189820c24c999f838b062aa26911,1.5.1,1.5.1,1.0.0,false,dark,light,16,0,0,0,0,1,0,0,0,0,0,0,19,0
288d1e4d39bd4be08c6e9719a9ea1586,1.5.1,1.5.1,1.0.0,false,light,dark,11,0,0,1,0,0,1,0,0,0,0,0,4,3
2e1c1048dcce45a29ccbf6300a3f1539,1.5.1,1.6.2,1.0.0,false,dark,light,20,0,0,1,0,0,0,0,0,0,0,0,17,0
df62e76707a74b718675bf39ce669516,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,0,0,1,0,0,1,1,0,0,1,0
dcaeeec307dd46cbae7b7aae3cf00528,1.5.1,1.5.1,1.0.0,true,light,,15,0,0,1,0,1,0,0,1,1,0,0,12,0
4f45d3bdf9444fb2becb7c96dd621194,1.5.1,1.8.3,1.0.0,false,dark,light,17,0,0,1,0,1,0,0,6,1,0,0,15,0
48f2fdc5674545b39eae8815d7605a15,1.5.1,1.5.1,1.0.0,false,dark,light,15,1,0,1,0,0,0,0,1,1,0,0,14,0
a572c4bcf40a4488b9053df643055281,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,0,0,0,0,28,0
b1477364a4104c718980dc0789d06992,1.5.1,1.5.1,1.0.0,false,dark,light,4,1,0,0,0,0,0,0,0,0,0,0,3,0
4178092202f94f548e346b7fb58fb526,1.5.1,1.5.1,1.0.0,false,dark,light,11,0,0,1,0,0,0,0,0,0,0,0,24,0
e37f2e048c0543b5ba769f6185a7d7a5,1.5.1,1.5.1,1.0.0,false,dark,light,9,1,0,1,1,1,0,0,0,0,0,0,21,0
65cafc44859c47a5adcc7c258f1e9c78,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,1,0,0,1,1,0,0,37,0
de23d9d7203b4169a358d54b3d4e4ab0,1.5.1,1.5.1,1.0.0,false,light,dark,9,0,0,1,0,0,0,0,0,0,0,0,12,0
89f50f1f8f1244dc8b68dba36cf62061,1.5.1,1.5.1,1.0.0,false,dark,light,7,1,0,1,0,0,0,0,0,0,0,0,15,0
8ad70a4f487b4ade8c95ecb9129e03aa,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,27,0
0ff2d9f7af034ed6be8760386618d2fc,1.5.1,1.5.1,1.0.0,true,light,,10,1,0,1,0,0,0,0,0,0,0,0,19,0
35fefd628be6491bbba5f36cc4f86655,1.5.1,1.5.1,1.0.0,true,dark,,20,1,0,1,0,0,0,0,0,0,0,0,24,0
c1cc9ea1c37a443a9dcafc2d8700468e,1.5.1,1.5.1,1.0.0,true,light,,7,0,0,1,0,0,0,0,0,0,0,0,15,0
3df580b1ff064af1995248550c969d73,1.5.1,1.5.1,1.0.0,true,light,,9,0,0,1,0,0,0,0,0,0,0,0,17,0
2ee756c796994c9dbceae3e61f757af4,1.5.1,1.5.1,1.0.0,false,dark,light,26,0,0,1,0,0,1,0,0,0,0,0,35,4
041c4a0e0b764e74bd38a023a69026e7,1.5.1,1.5.1,1.0.0,false,dark,light,21,0,0,1,0,0,0,0,0,0,0,0,21,0
faef30f73af4451fb4da311193470a7a,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,1,0,0,0,0,0,0,23,0
393f1293902b4491815c4bd090bc6f24,1.5.1,1.5.1,1.0.0,false,dark,light,5,0,0,1,0,0,0,0,0,0,0,0,4,0
c1b3cc6bc717447c92026f49287ec8c3,1.5.1,1.5.1,1.0.0,false,light,dark,8,1,0,1,0,0,0,0,0,0,0,0,35,0
527b2af09c504a29a2c9391dc4158538,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,1,0,0,0,0,0,19,2
aac5b4f30ebb435a83d02202f9c67a07,1.5.1,1.5.1,1.0.0,false,dark,light,6,0,0,1,0,0,0,0,0,0,0,0,17,0
87a734c4a9ef40f2a32211ba278eb99b,1.5.1,1.5.1,1.0.0,false,dark,light,16,0,0,1,0,0,0,0,0,0,0,0,30,0
7deb2119f0a949419432800265561367,1.5.1,1.5.1,1.0.0,false,dark,light,6,1,0,1,0,0,0,0,0,0,0,0,8,0
b206dcf297a346ad9607b20968a8879a,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,1,0,1,1,0,0,22,1
6ad5615ee95044ca82c3d3fed2eee371,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,0,0,0,0,21,0
4e4fef3a950645f484c597a7593b71cc,1.5.1,1.5.1,1.0.0,true,dark,,6,1,0,1,0,0,0,0,0,0,0,0,17,0
358ba6ca0a6b40acaa0d899c78a82365,1.5.1,1.5.1,1.0.0,true,dark,,6,0,0,1,0,0,0,0,0,0,0,0,12,0
646fd0a08980455b82f8659b5a3b7e27,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,13,0
12a5c761e0e449d3a22b77b0612a6cc1,1.5.1,1.5.1,1.0.0,true,light,,10,0,0,1,0,0,0,0,0,0,0,0,29,0
d01404d2709b4029a9d2fa409e17b158,1.5.1,1.5.1,1.0.0,false,dark,light,14,0,0,1,0,0,0,0,2,1,0,0,20,0
d9aac0b96db6401694baf7ea33c7d637,1.5.1,1.5.1,1.0.0,false,dark,light,6,0,0,1,0,0,0,0,0,0,0,0,10,0
15d7112c4685450ab3e9cf86e562067c,1.5.1,1.5.1,1.0.0,false,dark,light,13,0,0,1,0,0,0,0,0,0,0,0,40,0
e8682a066f2f4e338db9475b1403a944,1.5.1,1.5.1,1.0.0,false,dark,light,6,0,0,1,0,0,0,0,0,0,0,0,15,0
cfac032c31c04541aab86f9f01906150,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,0,0,1,0,0,0,0,0,0,5,0
732f92b59ca14a41b18dbc5f048b0dd4,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,0,0,0,0,16,0
49705556f95c4d388e97a26d189ffb25,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,0,0,1,0,0,0,0,0,0,9,0
967a8ac2264c4797be879a84129d41b0,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,14,0
9b070dd190b14a13bb281fca2d76b951,1.5.1,1.5.1,1.0.0,true,dark,,3,0,0,1,0,0,0,0,0,0,0,0,23,0
21e32c68cc644c4ca215f6173cacf5ed,1.5.1,1.5.1,1.0.0,false,dark,light,21,1,0,1,0,1,0,0,0,0,0,0,16,0
baac0a811d0842afb76d956fa7d0ebf5,1.5.1,1.5.1,1.0.0,false,dark,light,4,1,0,0,0,0,0,0,0,0,0,0,4,0
e80b65efe2e24863900176dac76b3f55,1.5.1,1.5.1,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,0,0,0,0,27,0
3e1f2e8448ff4368b4f9a2450f22bfe5,1.5.1,1.5.1,1.0.0,true,light,,13,0,0,1,0,0,0,0,0,0,0,0,8,0
3c7e5436989d4131a4e4a736d86c9ba1,1.5.1,1.5.1,1.0.0,false,light,dark,7,0,1,0,0,0,0,0,0,0,0,0,15,0
5b0f7ea5e42b4895a21e4528a9f193e2,1.5.1,1.5.1,1.0.0,false,dark,light,11,0,0,1,0,0,0,0,0,0,0,0,10,0
574522bc0dbd4ec5958f3d24dcf4f34d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
e867af6f5d1b4a0da683608c4eb2d782,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,0,0,1,0,0,3,3,0,0,1,0
7200575c5c23424c9f71a1d7b959228a,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,0,0,1,0,0,0,0,0,0,2,0
6eeb1f2e7f90446e9d513936fc07c46a,1.5.1,1.5.1,1.0.0,true,light,,7,0,0,0,1,1,0,1,4,2,0,0,7,1
b919e3462a1945dbaba82223b70d60fb,1.5.1,1.5.1,1.0.0,false,dark,light,2,1,0,0,0,0,0,0,2,2,0,0,1,0
7605bb5421204009b2d7725e9418cf2f,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,1,1,0,0,16,0
ad5ac1e7c6fa4a4698514a82623e4cb4,1.5.1,1.6.2,1.0.0,true,light,,12,0,0,1,0,0,1,0,0,0,6,1,36,1
c5274e7b1cb34fe8a9c1ac2f9a8c0537,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,1,0,3,1,0,0,6,1
c13ee50f67074bf08208a2ae20dcfb4f,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,6,1,0,0,9,0
87e42b0f68f64f9c9dda6974a0dc8a26,1.5.1,1.5.1,1.0.0,false,dark,light,6,0,0,0,0,0,1,0,9,1,0,0,0,1
cebb5d03b8ac45d59bbce41df98c80e6,1.5.1,1.5.1,1.0.0,true,light,,9,0,0,1,0,0,0,0,1,1,0,0,7,0
a461e4e1c170481cb1d03f2c8ddf0977,1.5.1,1.5.1,1.0.0,true,light,,6,0,0,1,0,0,0,0,1,1,0,0,18,0
a0bf5d6491bc403db121a5edbf9857b9,1.5.1,1.5.1,1.0.0,false,light,dark,13,0,0,1,0,0,0,0,0,0,0,0,13,0
48db7f19766848d5ba802352d3684679,1.5.1,1.7.1,1.0.0,false,dark,light,10,0,0,1,1,1,0,0,0,0,1,1,10,0
8f04c30f814a4ca190ea1597ae219638,1.5.1,1.5.1,1.0.0,true,light,,2,0,0,1,0,0,0,0,0,0,0,0,17,0
5b3a9cdf3cf14bde855d065f41b90dc6,1.5.1,1.5.1,1.0.0,false,dark,light,3,1,0,0,0,0,0,0,5,5,0,0,1,0
a53b4ff7ad2a4fb29c019206cbe369f6,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,1,0,0,1,0,1,1,0,0,8,4
5a3dce9e21ba4769b8a8068f99a4df73,1.5.1,1.6.0,1.0.0,false,dark,light,11,0,0,1,0,1,1,0,3,1,0,0,6,2
48d1bfc1a432437fa76710e3c17c43c8,1.5.1,1.5.1,1.0.0,false,dark,light,5,0,0,1,0,0,0,0,1,1,0,0,2,0
70a0388c6e3f4fdeafbdc563a53bd40b,1.5.1,1.5.1,1.0.0,false,light,dark,3,0,0,0,1,1,0,0,0,0,0,0,4,0
d3c45b8b41414e0397e3ee2dc1f07e0a,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
dcfcf451842a48f3ac2774590dace2d2,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,0,0,1,0,0,0,0,0,0,4,0
61f48f143da4458e86ac374a69bca269,1.5.1,1.5.1,1.0.0,false,dark,light,22,0,0,1,0,0,0,0,0,0,0,0,11,0
0b536cad94314512a1933c29564be445,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,0,0,0,0,10,0
2b5c0e90d6254b4697f8270d2fd1a653,1.5.1,1.5.1,1.0.0,true,light,,2,0,0,1,0,0,0,0,1,1,0,0,1,0
b684384b501d4869ac6f991d7eeabc45,1.2.0,1.5.1,1.0.0,false,light,dark,5,0,0,1,0,0,0,0,0,0,0,0,24,0
30d0914cfdb04a8e9661fdfc922a831b,1.2.0,1.5.1,1.0.0,false,light,dark,4,0,0,1,0,0,0,0,0,0,0,0,10,0
cf0be9a196e24eaa9e6eafb970939f2a,1.5.1,1.6.2,1.0.0,true,dark,,11,0,0,1,0,0,0,0,0,0,0,0,6,0
a64c4d1736da4dad950d05b8d3933e9f,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
bea7d9a7bfd54f48b0c09354b217ebb7,1.5.1,1.6.2,1.0.0,false,dark,light,22,0,0,1,0,0,0,0,0,0,0,0,21,0
8e201f30dfce4df780bec5c4b5c9bef9,1.5.1,1.5.1,1.0.0,true,dark,,27,1,0,1,0,0,0,0,0,0,0,0,19,0
2d1d21a877cc4786a815445d5bda4bf0,1.5.1,1.5.1,1.0.0,true,light,,14,0,0,1,1,1,0,0,22,10,0,0,19,0
68a84552aae941388877c1a21c1286e0,1.5.1,1.8.3,1.0.0,false,light,dark,20,0,1,1,1,1,0,0,0,0,0,0,47,0
fce33f9d18f140cd96e539e8a14ea5e1,1.5.1,1.8.3,1.0.0,false,dark,light,14,0,0,1,0,1,0,0,0,0,1,1,11,0
438dae31ec164b5dbf8635277cc47cbf,1.5.1,1.6.2,1.0.0,true,dark,,21,0,0,1,0,0,0,0,3,3,0,0,25,0
0deb54072499458795b0946ee8b85d0d,1.5.1,1.5.1,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,5,5,0,0,5,0
135c0269df9c4cb08ecbfa6e75b926d4,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,7,0
1379307a183047f6b39ae1f9b082037c,1.5.1,1.5.1,1.0.0,true,light,,2,0,0,1,0,0,0,0,0,0,0,0,6,0
6096da11749a42ecb11a47a151b36beb,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,1,1,0,0,11,0
8096f6317a3e4b9f8ddccac315766a1c,1.5.1,1.5.1,1.0.0,true,light,,7,0,0,1,0,0,0,0,4,1,0,0,2,0
caa78769cb2d4deba4a11f9b7e3b8cba,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,1,1,0,0,32,0
65fe2179d06941248daecd6f26025b9c,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,0,0,0,0,19,0
d854b86eb8ca4db492a71fc50d433dca,1.5.1,1.5.1,1.0.0,true,dark,,18,0,0,1,0,0,0,0,0,0,0,0,12,0
d4b2f2955c0041f48639853403c15513,1.5.1,1.5.1,1.0.0,false,dark,light,20,0,0,1,0,0,0,0,1,1,0,0,37,0
fc8cdf1241f2406d90658ebc4fd9f7ea,1.5.1,1.5.1,1.0.0,false,dark,light,4,1,0,0,0,0,1,0,0,0,0,0,2,1
07fb276ee8b14a669552b6fe25f70c26,1.5.1,1.5.1,1.0.0,false,dark,light,19,0,0,1,0,0,0,0,1,1,0,0,20,0
04f0f0fe9b484621ac83ec3acf0a0001,1.5.1,1.5.1,1.0.0,true,light,,13,0,0,1,0,0,0,0,1,1,0,0,43,0
9ecfac6d32eb4c0599b4c355a24fafd1,1.5.1,1.5.1,1.0.0,false,dark,light,3,1,0,0,0,0,0,0,1,1,0,0,1,0
1fcab7090a3c41a6b92cc2309516134a,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,1,1,0,0,1,0,0,0,0,0,28,1
1ce3b115c6f44ad99a01801e491b31a3,1.5.1,1.5.1,1.0.0,false,dark,light,6,0,0,1,0,0,0,0,0,0,0,0,22,0
8565f4d6319145bd837a845c3d8377c8,1.5.1,1.5.1,1.0.0,false,dark,light,12,0,0,1,0,0,0,1,0,0,0,0,24,2
528f242ead214071ba60811d71601233,1.5.1,1.5.1,1.0.0,true,light,,16,0,0,1,0,0,0,0,4,1,0,0,26,0
1aafada9aa524e74b13c4e742838a1c1,1.5.1,1.5.1,1.0.0,true,light,,18,0,1,0,0,1,0,0,23,1,0,0,35,0
b70730c013714338a5998c1c760d891d,1.5.1,1.5.1,1.0.0,true,light,,14,0,0,1,0,0,0,0,0,0,0,0,34,0
77e6313bb0194fe2802e6a3a7b87b878,1.5.1,1.5.1,1.0.0,false,dark,light,24,0,0,1,1,1,0,0,1,1,0,0,20,0
467075e1554b40d1923dc3835f1f4c7d,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,1,1,1,0,0,0,0,0,0,5,0
a5da621526724dfaa37dcadce558626c,1.5.1,1.5.1,1.0.0,true,light,,4,0,0,0,0,1,0,0,0,0,0,0,7,0
759cd0ceebb840edaab1fe47e813011a,1.5.1,1.5.1,1.0.0,true,dark,,13,0,0,1,1,1,0,0,1,1,0,0,18,0
23d9dfb0b88e495a9eabdb08bd3b0e0d,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
d45881debdef4ceebc03671633e0ce4f,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
6562094e232c4162a34e682df67e6c20,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,0,0,0,0,7,0
eaf2477dd3be4640a058d782e3745950,1.5.1,1.5.1,1.0.0,false,dark,light,4,0,0,0,0,1,1,0,2,1,0,0,1,2
25b5e79b07744882b749a480d7ca5f75,1.5.1,1.5.1,1.0.0,false,light,dark,2,1,0,0,0,0,0,0,0,0,0,0,2,0
46857677657145fca91e20257a80ac46,1.5.1,1.5.1,1.0.0,true,dark,,3,0,0,1,0,0,0,0,0,0,0,0,3,0
866ebdc69daf4976910425e208d8c528,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
9c4dfe6a81e34e9c82d67a91e90a0ff4,1.5.1,1.5.1,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,0,0,0,0,8,0
60e6a7e5bb8c49b7b7e7fdf409be2273,1.5.1,1.5.1,1.0.0,false,dark,light,6,1,0,1,0,0,0,0,0,0,0,0,7,0
819d587019ce4901b3b96c128ea094e1,1.5.1,1.5.1,1.0.0,false,dark,light,4,1,0,0,1,1,0,0,1,1,0,0,5,0
894d2b1a273b45e2b3cace1f42fe9ea8,1.5.1,1.5.1,1.0.0,false,dark,light,5,1,0,1,1,1,0,0,0,0,0,0,7,0
30ccfdda7b8c443691b44b1411a96f02,1.5.1,1.5.1,1.0.0,false,light,dark,6,1,0,1,1,1,0,0,0,0,0,0,9,0
f51ab75180b24fa8a07a8e832525e214,1.5.1,1.5.1,1.0.0,false,dark,light,2,1,0,0,0,0,0,0,0,0,0,0,1,0
8c9073938ba64185bae4a3ad70fb0a13,1.5.1,1.5.1,1.0.0,true,light,,13,0,0,1,0,0,0,0,0,0,0,0,37,0
7464e7549deb43c8bfe50c814d4deded,1.5.1,1.5.1,1.0.0,false,dark,light,7,0,0,1,0,1,0,0,2,1,0,0,17,0
eec90ba4c91f4f408934fca42a1973b8,1.5.1,1.5.1,1.0.0,false,dark,light,6,1,0,1,0,0,0,0,0,0,0,0,12,0
3bf48a664364409dadb0006181176f41,1.5.1,1.5.1,1.0.0,true,light,,10,0,0,1,0,0,0,0,0,0,0,0,6,0
9517b9d65fdb41ddbc6eb50407029f06,1.5.1,1.5.1,1.0.0,true,light,,4,0,0,1,0,0,1,0,3,3,0,0,5,1
317b299b30754565ba3eddda13dd2bb5,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,0,1,1,0,0,1,1,0,0,1,0
091a88c276b248709b3212285d73f366,1.5.1,1.5.1,1.0.0,false,dark,light,19,0,0,1,0,0,0,0,1,1,0,0,13,0
cd9c34f6722e42329e348bd127d6e6ea,1.5.1,1.5.1,1.0.0,false,dark,light,26,0,0,1,1,1,0,0,1,1,0,0,27,0
85d7628c9ad240f48cf90e579045cedd,1.5.1,1.5.1,1.0.0,false,light,dark,20,0,0,1,0,0,1,0,1,1,0,0,66,10
df637a80bd17412caf4a4e075019748e,1.5.1,1.7.2,1.0.0,true,light,,21,0,0,1,0,1,0,0,4,2,4,1,17,0
0fe967c46315426eb3dbdd9cb4432dc7,1.5.1,1.5.1,1.0.0,false,dark,light,18,1,0,1,1,1,0,1,0,0,0,0,24,1
0e8357cf475540028c0fe79a5c4c797c,1.5.1,1.5.1,1.0.0,false,light,dark,14,0,0,1,0,0,0,0,12,11,0,0,24,0
f528628c6f1a43bdbd4918d7e4e44d2c,1.5.1,1.6.2,1.0.0,true,dark,,30,0,0,1,0,0,0,0,0,0,0,0,44,0
2bdf3c0851a94e099e4cb9a452df460e,1.5.1,1.5.1,1.0.0,true,light,,2,0,0,1,0,0,0,0,0,0,0,0,17,0
20ec42cc9c2b460b925ba9cd1c5948de,1.5.1,1.5.1,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,1,1,0,0,1,0
e26e6f1ee8a44308a9644a45e5b84d06,1.5.1,1.5.1,1.0.0,false,dark,light,3,0,0,1,0,0,0,0,1,1,0,0,11,0
09cf5245eff64a47a06e2a13bed77c27,1.5.1,1.5.1,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,2,1,0,0,8,0
